  0.0000000e+000 -8.9740238e+001
  2.0202020e-001 -8.7030708e+001
  4.0404040e-001 -8.8898362e+001
  6.0606061e-001 -8.8868547e+001
  8.0808081e-001 -8.7688255e+001
  1.0101010e+000 -8.6307911e+001
  1.2121212e+000 -8.6371968e+001
  1.4141414e+000 -8.7303825e+001
  1.6161616e+000 -8.7988350e+001
  1.8181818e+000 -8.5119665e+001
  2.0202020e+000 -8.5993235e+001
  2.2222222e+000 -8.7257261e+001
  2.4242424e+000 -8.6121489e+001
  2.6262626e+000 -7.8791763e+001
  2.8282828e+000 -5.7578526e+001
  3.0303030e+000 -4.4610626e+001
  3.2323232e+000 -3.5989694e+001
  3.4343434e+000 -2.9639560e+001
  3.6363636e+000 -2.2123873e+001
  3.8383838e+000 -1.7460850e+001
  4.0404040e+000 -2.1487452e+001
  4.2424242e+000 -2.5414366e+001
  4.4444444e+000 -3.5175103e+001
  4.6464646e+000 -3.9723368e+001
  4.8484848e+000 -4.1512354e+001
  5.0505051e+000 -4.3605798e+001
  5.2525253e+000 -4.4402311e+001
  5.4545455e+000 -4.5461522e+001
  5.6565657e+000 -4.5623357e+001
  5.8585859e+000 -4.6233556e+001
  6.0606061e+000 -4.8076715e+001
  6.2626263e+000 -4.8830607e+001
  6.4646465e+000 -5.0221267e+001
  6.6666667e+000 -4.9703083e+001
  6.8686869e+000 -4.8662695e+001
  7.0707071e+000 -5.2952890e+001
  7.2727273e+000 -5.3958405e+001
  7.4747475e+000 -5.6166036e+001
  7.6767677e+000 -5.9042695e+001
  7.8787879e+000 -5.8705980e+001
  8.0808081e+000 -5.8374178e+001
  8.2828283e+000 -5.9391777e+001
  8.4848485e+000 -6.0348580e+001
  8.6868687e+000 -6.1170590e+001
  8.8888889e+000 -6.3521298e+001
  9.0909091e+000 -6.5263001e+001
  9.2929293e+000 -6.5522636e+001
  9.4949495e+000 -6.7603268e+001
  9.6969697e+000 -6.7318492e+001
  9.8989899e+000 -6.9156836e+001
  1.0101010e+001 -7.1062532e+001
  1.0303030e+001 -7.3275156e+001
  1.0505051e+001 -7.5708460e+001
  1.0707071e+001 -7.3282618e+001
  1.0909091e+001 -7.4990478e+001
  1.1111111e+001 -7.5419946e+001
  1.1313131e+001 -7.4640026e+001
  1.1515152e+001 -7.7360614e+001
  1.1717172e+001 -7.9831959e+001
  1.1919192e+001 -8.0240866e+001
  1.2121212e+001 -7.9178991e+001
  1.2323232e+001 -7.9368929e+001
  1.2525253e+001 -7.9209854e+001
  1.2727273e+001 -8.0307770e+001
  1.2929293e+001 -8.1269385e+001
  1.3131313e+001 -8.1211528e+001
  1.3333333e+001 -8.0481019e+001
  1.3535354e+001 -8.0531935e+001
  1.3737374e+001 -7.8848146e+001
  1.3939394e+001 -7.8218007e+001
  1.4141414e+001 -7.8990910e+001
  1.4343434e+001 -7.9395101e+001
  1.4545455e+001 -8.2126060e+001
  1.4747475e+001 -8.1402113e+001
  1.4949495e+001 -8.2772373e+001
  1.5151515e+001 -8.2831131e+001
  1.5353535e+001 -8.2411897e+001
  1.5555556e+001 -8.1771163e+001
  1.5757576e+001 -8.3698203e+001
  1.5959596e+001 -8.2597984e+001
  1.6161616e+001 -8.3422465e+001
  1.6363636e+001 -8.4456693e+001
  1.6565657e+001 -8.3778516e+001
  1.6767677e+001 -8.4186815e+001
  1.6969697e+001 -8.4802107e+001
  1.7171717e+001 -8.5478001e+001
  1.7373737e+001 -8.4577605e+001
  1.7575758e+001 -8.3006117e+001
  1.7777778e+001 -8.2752543e+001
  1.7979798e+001 -8.3559072e+001
  1.8181818e+001 -8.3263928e+001
  1.8383838e+001 -8.4322139e+001
  1.8585859e+001 -8.4256922e+001
  1.8787879e+001 -8.4261698e+001
  1.8989899e+001 -8.3555972e+001
  1.9191919e+001 -8.3459452e+001
  1.9393939e+001 -8.3838460e+001
  1.9595960e+001 -8.4961920e+001
  1.9797980e+001 -8.4759459e+001
  2.0000000e+001 -8.5713057e+001
