  0.0000000e+000  1.0981118e-003
  2.0202020e-001 -4.6117094e-004
  4.0404040e-001  2.5545031e-004
  6.0606061e-001  1.3042902e-003
  8.0808081e-001 -2.5059860e-003
  1.0101010e+000  1.7750875e-003
  1.2121212e+000  2.5419512e-004
  1.4141414e+000  2.2149516e-003
  1.6161616e+000  1.0397773e-003
  1.8181818e+000  1.6832068e-003
  2.0202020e+000 -1.0587501e-003
  2.2222222e+000  5.8009722e-004
  2.4242424e+000 -1.4779910e-003
  2.6262626e+000  8.5807598e-005
  2.8282828e+000 -7.6405264e-004
  3.0303030e+000  4.1186262e-003
  3.2323232e+000  3.8559433e-003
  3.4343434e+000  8.4656765e-003
  3.6363636e+000  1.4473173e-002
  3.8383838e+000  2.8719109e-002
  4.0404040e+000  3.7473949e-002
  4.2424242e+000  4.3442613e-002
  4.4444444e+000  4.5458077e-002
  4.6464646e+000  4.5092105e-002
  4.8484848e+000  4.1003014e-002
  5.0505051e+000  3.8947630e-002
  5.2525253e+000  3.7915357e-002
  5.4545455e+000  3.5550250e-002
  5.6565657e+000  3.4403728e-002
  5.8585859e+000  3.2252873e-002
  6.0606061e+000  3.1928209e-002
  6.2626263e+000  3.2878925e-002
  6.4646465e+000  3.3208318e-002
  6.6666667e+000  3.2299690e-002
  6.8686869e+000  3.4653830e-002
  7.0707071e+000  3.9806278e-002
  7.2727273e+000  4.4328206e-002
  7.4747475e+000  5.4109088e-002
  7.6767677e+000  6.3856737e-002
  7.8787879e+000  7.3405217e-002
  8.0808081e+000  7.0872743e-002
  8.2828283e+000  7.1701815e-002
  8.4848485e+000  6.7730609e-002
  8.6868687e+000  6.4097115e-002
  8.8888889e+000  5.9633380e-002
  9.0909091e+000  5.7779273e-002
  9.2929293e+000  5.4512641e-002
  9.4949495e+000  5.3226837e-002
  9.6969697e+000  4.9059801e-002
  9.8989899e+000  5.0108450e-002
  1.0101010e+001  4.8305946e-002
  1.0303030e+001  4.0771984e-002
  1.0505051e+001  3.7047818e-002
  1.0707071e+001  3.8919817e-002
  1.0909091e+001  3.7431066e-002
  1.1111111e+001  3.1813899e-002
  1.1313131e+001  3.5498241e-002
  1.1515152e+001  3.1709793e-002
  1.1717172e+001  3.2209153e-002
  1.1919192e+001  3.1991766e-002
  1.2121212e+001  2.9517124e-002
  1.2323232e+001  2.9760316e-002
  1.2525253e+001  2.8259722e-002
  1.2727273e+001  2.7525215e-002
  1.2929293e+001  3.0283939e-002
  1.3131313e+001  2.8983877e-002
  1.3333333e+001  2.6456259e-002
  1.3535354e+001  2.6183107e-002
  1.3737374e+001  2.4535743e-002
  1.3939394e+001  2.3636661e-002
  1.4141414e+001  2.6189861e-002
  1.4343434e+001  2.6525071e-002
  1.4545455e+001  2.4439854e-002
  1.4747475e+001  2.5019647e-002
  1.4949495e+001  2.6754508e-002
  1.5151515e+001  2.4778793e-002
  1.5353535e+001  2.3710799e-002
  1.5555556e+001  2.4324110e-002
  1.5757576e+001  2.3526651e-002
  1.5959596e+001  2.4278741e-002
  1.6161616e+001  2.3236809e-002
  1.6363636e+001  2.4597360e-002
  1.6565657e+001  2.3486580e-002
  1.6767677e+001  2.4661056e-002
  1.6969697e+001  2.6347155e-002
  1.7171717e+001  2.5966594e-002
  1.7373737e+001  2.3916780e-002
  1.7575758e+001  2.3056450e-002
  1.7777778e+001  2.3534590e-002
  1.7979798e+001  2.4265675e-002
  1.8181818e+001  2.5277436e-002
  1.8383838e+001  2.5229612e-002
  1.8585859e+001  2.3428777e-002
  1.8787879e+001  2.2960184e-002
  1.8989899e+001  2.3389075e-002
  1.9191919e+001  2.1307671e-002
  1.9393939e+001  2.0324955e-002
  1.9595960e+001  2.3954423e-002
  1.9797980e+001  2.2734182e-002
  2.0000000e+001  2.3436932e-002
