  0.0000000e+000 -6.8270376e+001
  2.0202020e-001 -6.3871363e+001
  4.0404040e-001 -6.6889253e+001
  6.0606061e-001 -6.5613314e+001
  8.0808081e-001 -6.7481992e+001
  1.0101010e+000 -6.5774129e+001
  1.2121212e+000 -6.5398702e+001
  1.4141414e+000 -6.8467887e+001
  1.6161616e+000 -6.7745998e+001
  1.8181818e+000 -6.4267445e+001
  2.0202020e+000 -6.4346397e+001
  2.2222222e+000 -6.3869396e+001
  2.4242424e+000 -6.3351382e+001
  2.6262626e+000 -5.8358389e+001
  2.8282828e+000 -3.7174485e+001
  3.0303030e+000 -2.8140276e+001
  3.2323232e+000 -1.9250420e+001
  3.4343434e+000 -1.0171892e+001
  3.6363636e+000 -2.3168179e+000
  3.8383838e+000  8.3670428e-001
  4.0404040e+000 -8.2499442e+000
  4.2424242e+000 -1.7680267e+001
  4.4444444e+000 -2.5601824e+001
  4.6464646e+000 -3.0859318e+001
  4.8484848e+000 -2.9015789e+001
  5.0505051e+000 -3.2279630e+001
  5.2525253e+000 -3.1003886e+001
  5.4545455e+000 -2.8532065e+001
  5.6565657e+000 -2.8585779e+001
  5.8585859e+000 -2.8779519e+001
  6.0606061e+000 -3.0122025e+001
  6.2626263e+000 -3.0349410e+001
  6.4646465e+000 -3.0120269e+001
  6.6666667e+000 -2.9995422e+001
  6.8686869e+000 -2.9080958e+001
  7.0707071e+000 -3.0203065e+001
  7.2727273e+000 -3.0232206e+001
  7.4747475e+000 -3.1878696e+001
  7.6767677e+000 -3.3833071e+001
  7.8787879e+000 -3.3205881e+001
  8.0808081e+000 -3.2345406e+001
  8.2828283e+000 -3.2226633e+001
  8.4848485e+000 -3.1736928e+001
  8.6868687e+000 -3.4439808e+001
  8.8888889e+000 -3.4797008e+001
  9.0909091e+000 -3.6475019e+001
  9.2929293e+000 -3.7181485e+001
  9.4949495e+000 -3.7096785e+001
  9.6969697e+000 -3.8773189e+001
  9.8989899e+000 -4.2304464e+001
  1.0101010e+001 -3.9431660e+001
  1.0303030e+001 -4.2924187e+001
  1.0505051e+001 -4.2643927e+001
  1.0707071e+001 -4.3123906e+001
  1.0909091e+001 -4.4475401e+001
  1.1111111e+001 -4.5313451e+001
  1.1313131e+001 -4.6388745e+001
  1.1515152e+001 -4.8040006e+001
  1.1717172e+001 -4.8272588e+001
  1.1919192e+001 -4.9549769e+001
  1.2121212e+001 -5.0319773e+001
  1.2323232e+001 -5.0086371e+001
  1.2525253e+001 -5.1129663e+001
  1.2727273e+001 -5.1934053e+001
  1.2929293e+001 -5.5786563e+001
  1.3131313e+001 -5.5192912e+001
  1.3333333e+001 -5.5809493e+001
  1.3535354e+001 -5.5790209e+001
  1.3737374e+001 -5.5120695e+001
  1.3939394e+001 -5.6370864e+001
  1.4141414e+001 -5.6429588e+001
  1.4343434e+001 -5.6825151e+001
  1.4545455e+001 -5.7991438e+001
  1.4747475e+001 -6.0702158e+001
  1.4949495e+001 -6.1245810e+001
  1.5151515e+001 -6.0131500e+001
  1.5353535e+001 -5.9681839e+001
  1.5555556e+001 -6.0418629e+001
  1.5757576e+001 -6.0751996e+001
  1.5959596e+001 -6.0819686e+001
  1.6161616e+001 -6.2799909e+001
  1.6363636e+001 -6.1671607e+001
  1.6565657e+001 -6.2755084e+001
  1.6767677e+001 -6.2108346e+001
  1.6969697e+001 -6.2390822e+001
  1.7171717e+001 -6.2360041e+001
  1.7373737e+001 -6.1334680e+001
  1.7575758e+001 -6.2327900e+001
  1.7777778e+001 -6.2234408e+001
  1.7979798e+001 -6.2402935e+001
  1.8181818e+001 -6.2251679e+001
  1.8383838e+001 -6.2461251e+001
  1.8585859e+001 -6.1565574e+001
  1.8787879e+001 -6.1387663e+001
  1.8989899e+001 -6.3166783e+001
  1.9191919e+001 -6.3382072e+001
  1.9393939e+001 -6.2277226e+001
  1.9595960e+001 -6.1885035e+001
  1.9797980e+001 -6.4829703e+001
  2.0000000e+001 -6.2626840e+001
